speaker_id,name,gender,movie_id,movie_name,label_agreeableness,label_openness,label_conscientiousness,label_extraversion,label_neuroticism
u2323,CUSHMAN,?,m150,nixon,,,,,
u2324,DEAN,M,m150,nixon,,,,,
u2332,HUNT,?,m150,nixon,,,,,
u2327,HALDEMAN,M,m150,nixon,,,,,
u2325,EHRLICHMAN,M,m150,nixon,,,,,
u2326,HAIG,M,m150,nixon,,,,,
u2328,HANNAH,?,m150,nixon,,,,,
u2342,RICHARD,?,m150,nixon,,,,,
u2329,HAROLD,?,m150,nixon,,,,,
u2330,HELMS,M,m150,nixon,,,,,
u2331,HOOVER,M,m150,nixon,,,,,
u2347,TOLSON,?,m150,nixon,,,,,
u2346,STURGIS,?,m150,nixon,,,,,
u2335,LIDDY,?,m150,nixon,,,,,
u2333,JONES,M,m150,nixon,,,,,
u2334,KISSINGER,M,m150,nixon,,,,,
u2337,MAO,?,m150,nixon,,,,,
u2336,MANOLO,?,m150,nixon,,,,,
u2338,MITCH,?,m150,nixon,,,,,
u2339,MITCHELL,M,m150,nixon,,,,,
u2345,STUDENT 2,?,m150,nixon,,,,,
u2344,SANDY,?,m150,nixon,,,,,
u2348,YOUNG WOMAN,?,m150,nixon,,,,,
u2349,ZIEGLER,?,m150,nixon,,,,,
u2341,PAT,F,m150,nixon,,,,,
u2343,ROCKEFELLER,M,m150,nixon,,,,,
u2355,ELLIS,M,m151,no country for old men,,,,,
u2350,BELL,M,m151,no country for old men,,,,,
u2364,ROSCOE,?,m151,no country for old men,,,,,
u2351,CARLA JEAN,F,m151,no country for old men,,,,,
u2366,WENDELL,M,m151,no country for old men,,,,,
u2359,MOLLY,?,m151,no country for old men,,,,,
u2356,LORETTA,?,m151,no country for old men,,,,,
u2361,MOTHER,?,m151,no country for old men,,,,,
u2352,CHIGURH,M,m151,no country for old men,,,,,
u2360,MOSS,M,m151,no country for old men,,,,,
u2365,WELLS,M,m151,no country for old men,,,,,
u2367,WOMAN,?,m151,no country for old men,,,,,
u2357,MAN,?,m151,no country for old men,,,,,
u2358,MAN AT CHAIR,?,m151,no country for old men,,,,,
u2363,PROPRIETOR,M,m151,no country for old men,,,,,
u2353,CLERK,?,m151,no country for old men,,,,,
u2354,DRIVER,?,m151,no country for old men,,,,,
u2362,OFFICIAL,?,m151,no country for old men,,,,,
u2375,DOCTOR,?,m152,nurse betty,,,,,
u2368,BALLARD,M,m152,nurse betty,,,,,
u2369,BETTY,F,m152,nurse betty,,,,,
u2387,ROY,M,m152,nurse betty,,,,,
u2382,JOYCE,?,m152,nurse betty,,,,,
u2371,CHARLIE,M,m152,nurse betty,,,,,
u2372,CHIEF NURSE,?,m152,nurse betty,,,,,
u2388,SUE ANN,F,m152,nurse betty,,,,,
u2379,GEORGE,M,m152,nurse betty,,,,,
u2374,DEL,M,m152,nurse betty,,,,,
u2378,ELLEN,F,m152,nurse betty,,,,,
u2384,LYLA,F,m152,nurse betty,,,,,
u2386,ROSA,F,m152,nurse betty,,,,,
u2370,BLAKE,?,m152,nurse betty,,,,,
u2383,LONNIE,?,m152,nurse betty,,,,,
u2376,DUANE,?,m152,nurse betty,,,,,
u2389,WESLEY,M,m152,nurse betty,,,,,
u2377,ELIZABETH,?,m152,nurse betty,,,,,
u2373,DARLENE,?,m152,nurse betty,,,,,
u2380,GUARD,?,m152,nurse betty,,,,,
u2381,JERROLD,?,m152,nurse betty,,,,,
u2385,MERCEDES,?,m152,nurse betty,,,,,
u2390,BIG DAN,?,m153,"o brother, where art thou?",,,,,
u2394,EVERETT,M,m153,"o brother, where art thou?",,,,,
u2391,COOLEY,?,m153,"o brother, where art thou?",,,,,
u2401,PETE,M,m153,"o brother, where art thou?",,,,,
u2392,DELMAR,M,m153,"o brother, where art thou?",,,,,
u2393,ECKARD,?,m153,"o brother, where art thou?",,,,,
u2399,PAPPY,?,m153,"o brother, where art thou?",,,,,
u2403,SPIVEY,?,m153,"o brother, where art thou?",,,,,
u2400,PENNY,F,m153,"o brother, where art thou?",,,,,
u2402,PROPRIETOR,?,m153,"o brother, where art thou?",,,,,
u2397,MAN,?,m153,"o brother, where art thou?",,,,,
u2395,FRENCH,?,m153,"o brother, where art thou?",,,,,
u2396,JUNIOR,?,m153,"o brother, where art thou?",,,,,
u2404,YOUNGEST,?,m153,"o brother, where art thou?",,,,,
u2398,MIDDLE,?,m153,"o brother, where art thou?",,,,,
u2415,ZACK,M,m154,an officer and a gentleman,,,,,
u2405,BYRON,M,m154,an officer and a gentleman,,,,,
u2406,CASEY,?,m154,an officer and a gentleman,,,,,
u2410,JOE,?,m154,an officer and a gentleman,,,,,
u2407,ESTHER,?,m154,an officer and a gentleman,,,,,
u2408,FOLEY,M,m154,an officer and a gentleman,,,,,
u2414,SID,M,m154,an officer and a gentleman,,,,,
u2409,GROUP,?,m154,an officer and a gentleman,,,,,
u2412,PAULA,F,m154,an officer and a gentleman,,,,,
u2411,LYNETTE,F,m154,an officer and a gentleman,,,,,
u2413,PERRYMAN,?,m154,an officer and a gentleman,,,,,
u2416,BURNHAM,M,m155,panic room,,,,,
u2422,RAOUL,M,m155,panic room,,,,,
u2419,JUNIOR,M,m155,panic room,,,,,
u2417,COP 1,?,m155,panic room,,,,,
u2421,MEG,F,m155,panic room,,,,,
u2418,EVAN,?,m155,panic room,,,,,
u2420,LYDIA,?,m155,panic room,,,,,
u2423,SARAH,F,m155,panic room,,,,,
u2442,TYRONE,M,m156,panther,,,,,
u2424,ALMA,?,m156,panther,,,,,
u2435,HUEY,M,m156,panther,,,,,
u2425,BEEFY COP,?,m156,panther,,,,,
u2426,BOBBY,?,m156,panther,,,,,
u2427,BOBBY SEALE,?,m156,panther,,,,,
u2428,BRIMMER,M,m156,panther,,,,,
u2438,RODGERS,?,m156,panther,,,,,
u2436,JUDGE,M,m156,panther,,,,,
u2429,CY,M,m156,panther,,,,,
u2439,ROSE,?,m156,panther,,,,,
u2441,SABU,?,m156,panther,,,,,
u2430,DORSETT,?,m156,panther,,,,,
u2431,ELDRIDGE,?,m156,panther,,,,,
u2433,GENE,?,m156,panther,,,,,
u2432,GARRY,?,m156,panther,,,,,
u2434,HOOVER,?,m156,panther,,,,,
u2440,ROY,?,m156,panther,,,,,
u2437,RITA,?,m156,panther,,,,,
u2443,ANNE,?,m157,the patriot,,,,,
u2452,MARION,M,m157,the patriot,,,,,
u2448,GABRIEL,M,m157,the patriot,,,,,
u2444,BILLINGS,?,m157,the patriot,,,,,
u2445,CHARLOTTE,?,m157,the patriot,,,,,
u2457,TARLETON,?,m157,the patriot,,,,,
u2446,CONTINENTAL SERGEANT,?,m157,the patriot,,,,,
u2447,CORNWALLIS,M,m157,the patriot,,,,,
u2456,SUSAN,?,m157,the patriot,,,,,
u2449,LEE,?,m157,the patriot,,,,,
u2455,ROBINSON,?,m157,the patriot,,,,,
u2450,MAJOR HALBERT,?,m157,the patriot,,,,,
u2451,MARGARET,?,m157,the patriot,,,,,
u2454,REV. OLIVER,?,m157,the patriot,,,,,
u2459,WASHINGTON,?,m157,the patriot,,,,,
u2458,THOMAS,?,m157,the patriot,,,,,
u2453,NATHAN,?,m157,the patriot,,,,,
u2460,ELLIE,F,m158,pet sematary,,,,,
u2461,JUD,M,m158,pet sematary,,,,,
u2464,RACHEL,F,m158,pet sematary,,,,,
u2462,LOUIS,M,m158,pet sematary,,,,,
u2463,PASCOW,?,m158,pet sematary,,,,,
u2470,JACK,M,m159,pirates of the caribbean,0,1,0,1,0
u2465,ANAMARIA,?,m159,pirates of the caribbean,,,,,
u2476,WILL,M,m159,pirates of the caribbean,,,,,
u2466,BARBOSSA,M,m159,pirates of the caribbean,,,,,
u2474,PINTEL,?,m159,pirates of the caribbean,,,,,
u2467,ELIZABETH,F,m159,pirates of the caribbean,,,,,
u2473,NORRINGTON,?,m159,pirates of the caribbean,,,,,
u2475,SWANN,?,m159,pirates of the caribbean,,,,,
u2468,GIBBS,?,m159,pirates of the caribbean,,,,,
u2469,GILLETTE,?,m159,pirates of the caribbean,,,,,
u2472,MURTOGG,?,m159,pirates of the caribbean,,,,,
u2471,MULLROY,?,m159,pirates of the caribbean,,,,,
u2483,SIM,?,m160,plastic man,,,,,
u2477,ARGON,?,m160,plastic man,,,,,
u2484,SUSAN,F,m160,plastic man,,,,,
u2481,O'BRIEN,M,m160,plastic man,,,,,
u2482,POPPY,?,m160,plastic man,,,,,
u2480,NEBBLEMAN,?,m160,plastic man,,,,,
u2478,KID,?,m160,plastic man,,,,,
u2479,LITTERBUG,?,m160,plastic man,,,,,
u2485,ANNE,F,m161,platinum blonde,,,,,
u2490,GRAYSON,M,m161,platinum blonde,,,,,
u2489,GALLAGHER,F,m161,platinum blonde,,,,,
u2495,STEW,M,m161,platinum blonde,,,,,
u2493,MRS. SCHUYLER,?,m161,platinum blonde,,,,,
u2486,BINGY,?,m161,platinum blonde,,,,,
u2494,SMYTHE,?,m161,platinum blonde,,,,,
u2487,CONROY,M,m161,platinum blonde,,,,,
u2488,DAWSON,M,m161,platinum blonde,,,,,
u2492,MISS WILSON,?,m161,platinum blonde,,,,,
u2491,HANK,?,m161,platinum blonde,,,,,
u2496,BETTY,F,m162,pleasantville,,,,,
u2506,JENNIFER,F,m162,pleasantville,,,,,
u2502,DAVID,M,m162,pleasantville,,,,,
u2509,MR. JOHNSON,?,m162,pleasantville,,,,,
u2504,GEORGE,M,m162,pleasantville,,,,,
u2497,BIFF,?,m162,pleasantville,,,,,
u2498,BIG BOB,?,m162,pleasantville,,,,,
u2499,BOB,M,m162,pleasantville,,,,,
u2501,DAN,?,m162,pleasantville,,,,,
u2500,BOY,?,m162,pleasantville,,,,,
u2510,MR. SIMPSON,?,m162,pleasantville,,,,,
u2507,MARGARET,F,m162,pleasantville,,,,,
u2505,HOWARD,?,m162,pleasantville,,,,,
u2503,DICK VAN DYKE,M,m162,pleasantville,,,,,
u2508,MARK,?,m162,pleasantville,,,,,
u2517,KAREN,?,m163,punch-drunk love,,,,,
u2511,BARRY,M,m163,punch-drunk love,,,,,
u2523,OPERATOR,?,m163,punch-drunk love,,,,,
u2516,ELIZABETH,F,m163,punch-drunk love,,,,,
u2526,SEXY VOICE,?,m163,punch-drunk love,,,,,
u2521,LENA,F,m163,punch-drunk love,,,,,
u2527,VOICE,?,m163,punch-drunk love,,,,,
u2522,MANAGER,M,m163,punch-drunk love,,,,,
u2524,OPERATOR GIRL,F,m163,punch-drunk love,,,,,
u2515,DEAN,?,m163,punch-drunk love,,,,,
u2513,CUSTOMER,?,m163,punch-drunk love,,,,,
u2528,WALTER,?,m163,punch-drunk love,,,,,
u2520,LATISHA,?,m163,punch-drunk love,,,,,
u2525,OPERATOR VOICE,?,m163,punch-drunk love,,,,,
u2519,LANCE,M,m163,punch-drunk love,,,,,
u2514,DAVID,M,m163,punch-drunk love,,,,,
u2512,CHECK OUT GIRL,?,m163,punch-drunk love,,,,,
u2518,KATHLEEN,F,m163,punch-drunk love,,,,,
u2542,ROYER-COLLARD,M,m164,quills,,,,,
u2529,ABBE DU MAUPAS,?,m164,quills,,,,,
u2530,CHARLOTTE,?,m164,quills,,,,,
u2538,MADELEINE,F,m164,quills,,,,,
u2531,CLEANTE,?,m164,quills,,,,,
u2544,THE MARQUIS,M,m164,quills,,,,,
u2532,COULMIER,M,m164,quills,,,,,
u2545,VALCOUR,?,m164,quills,,,,,
u2533,DELBEN,?,m164,quills,,,,,
u2540,NAPOLEON,?,m164,quills,,,,,
u2534,HORSEMAN,?,m164,quills,,,,,
u2536,LIBERTINE,?,m164,quills,,,,,
u2535,INGENUE,?,m164,quills,,,,,
u2537,MADAME LECLERC,?,m164,quills,,,,,
u2543,SIMONE,?,m164,quills,,,,,
u2539,MONSIEUR PROUIX,?,m164,quills,,,,,
u2541,RENEE PELAGIE,F,m164,quills,,,,,
u2546,CAROLE LOMBARD,F,m165,rko 281,,,,,
u2557,WELLES,M,m165,rko 281,,,,,
u2551,MARION,F,m165,rko 281,,,,,
u2547,HEARST,M,m165,rko 281,,,,,
u2552,MAYER,?,m165,rko 281,,,,,
u2549,LOUELLA,?,m165,rko 281,,,,,
u2548,JOSEPH COTTON,?,m165,rko 281,,,,,
u2554,SCHAEFER,M,m165,rko 281,,,,,
u2550,MANK,M,m165,rko 281,,,,,
u2555,SHOP OWNER,?,m165,rko 281,,,,,
u2553,PAUL STEWART,?,m165,rko 281,,,,,
u2556,TOLAND,?,m165,rko 281,,,,,
u2563,JAKE,M,m166,raging bull,,,,,
u2558,1ST DEPUTY,?,m166,raging bull,,,,,
u2559,COMO,?,m166,raging bull,,,,,
u2564,JOEY,M,m166,raging bull,,,,,
u2560,EAGAN,?,m166,raging bull,,,,,
u2561,IRMA,?,m166,raging bull,,,,,
u2562,J.R.,?,m166,raging bull,,,,,
u2565,REPORTER,?,m166,raging bull,,,,,
u2568,TONY,?,m166,raging bull,,,,,
u2569,VICKIE,F,m166,raging bull,,,,,
u2567,TOMMY,?,m166,raging bull,,,,,
u2566,SALVY,?,m166,raging bull,,,,,
u2570,BABY SITTER,?,m167,rear window,,,,,
u2574,JEFF,M,m167,rear window,,,,,
u2573,GUNNISON,?,m167,rear window,,,,,
u2571,BRYCE,?,m167,rear window,,,,,
u2572,DOYLE,M,m167,rear window,,,,,
u2575,LISA,F,m167,rear window,,,,,
u2579,THORWALD,?,m167,rear window,,,,,
u2578,STELLA,F,m167,rear window,,,,,
u2576,MRS. DOYLE,?,m167,rear window,,,,,
u2577,POLICE,?,m167,rear window,,,,,
u2586,JUDY,F,m168,rebel without a cause,,,,,
u2580,BUZZ,?,m168,rebel without a cause,,,,,
u2585,JIM,M,m168,rebel without a cause,,,,,
u2591,OFFICER,?,m168,rebel without a cause,,,,,
u2581,CHIEF,?,m168,rebel without a cause,,,,,
u2582,CRUNCH,?,m168,rebel without a cause,,,,,
u2588,MOOSE,?,m168,rebel without a cause,,,,,
u2583,FATHER,M,m168,rebel without a cause,,,,,
u2593,RAY,M,m168,rebel without a cause,,,,,
u2589,MOTHER,F,m168,rebel without a cause,,,,,
u2584,GENE,?,m168,rebel without a cause,,,,,
u2590,NEGRO WOMAN,?,m168,rebel without a cause,,,,,
u2592,PLATO,M,m168,rebel without a cause,,,,,
u2594,SERGEANT,?,m168,rebel without a cause,,,,,
u2587,JUDY'S FATHER,?,m168,rebel without a cause,,,,,
u2596,GABRIEL,M,m169,reindeer games,,,,,
u2595,ASHLEY,F,m169,reindeer games,,,,,
u2604,TEEN CLERK,?,m169,reindeer games,,,,,
u2603,RUDY,M,m169,reindeer games,,,,,
u2599,MERLIN,?,m169,reindeer games,,,,,
u2597,JACK BANGS,?,m169,reindeer games,,,,,
u2606,YOUNG GOVERNOR,?,m169,reindeer games,,,,,
u2598,JUMPY,?,m169,reindeer games,,,,,
u2602,PUG,?,m169,reindeer games,,,,,
u2605,WAITRESS,?,m169,reindeer games,,,,,
u2607,ZOOK,?,m169,reindeer games,,,,,
u2600,NICK,M,m169,reindeer games,,,,,
u2601,OLD TIMER,?,m169,reindeer games,,,,,
u2614,MR. BLONDE,?,m170,reservoir dogs,,,,,
u2608,COP,?,m170,reservoir dogs,,,,,
u2609,EDDIE,M,m170,reservoir dogs,,,,,
u2620,VIC,?,m170,reservoir dogs,,,,,
u2618,MR. WHITE,M,m170,reservoir dogs,,,,,
u2612,JOE,M,m170,reservoir dogs,,,,,
u2617,MR. PINK,M,m170,reservoir dogs,0,0,1,1,0
u2610,FREDDY,M,m170,reservoir dogs,,,,,
u2611,HOLDAWAY,M,m170,reservoir dogs,,,,,
u2615,MR. BROWN,?,m170,reservoir dogs,,,,,
u2616,MR. ORANGE,M,m170,reservoir dogs,,,,,
u2613,MARVIN,?,m170,reservoir dogs,,,,,
u2619,NICE GUY EDDIE,?,m170,reservoir dogs,,,,,
u2625,GARDNER,?,m171,roughshod,,,,,
u2621,CLAY,M,m171,roughshod,,,,,
u2631,MRS. WYATT,?,m171,roughshod,,,,,
u2629,MARY,F,m171,roughshod,,,,,
u2622,CLAYTON,?,m171,roughshod,,,,,
u2623,ELAINE,?,m171,roughshod,,,,,
u2632,STEVE,M,m171,roughshod,,,,,
u2633,WYATT,?,m171,roughshod,,,,,
u2627,HELEN,F,m171,roughshod,,,,,
u2624,FOWLER,?,m171,roughshod,,,,,
u2628,LEDNOV,?,m171,roughshod,,,,,
u2626,GRAHAM,?,m171,roughshod,,,,,
u2630,MCCALL,?,m171,roughshod,,,,,
u2634,ALEX,?,m172,scary movie 2,,,,,
u2637,CINDY,F,m172,scary movie 2,,,,,
u2635,BRENDA,?,m172,scary movie 2,,,,,
u2647,THEO,?,m172,scary movie 2,,,,,
u2644,PROFESSOR,M,m172,scary movie 2,,,,,
u2645,RAY,?,m172,scary movie 2,,,,,
u2636,BUDDY,M,m172,scary movie 2,,,,,
u2640,HANSON,?,m172,scary movie 2,,,,,
u2638,DWIGHT,M,m172,scary movie 2,,,,,
u2642,MCFEELY,?,m172,scary movie 2,,,,,
u2646,SHORTY,M,m172,scary movie 2,,,,,
u2639,FATHER MCFEELY,?,m172,scary movie 2,,,,,
u2643,MOTHER,?,m172,scary movie 2,,,,,
u2641,HARRIS,?,m172,scary movie 2,,,,,
u2648,TOMMY,?,m172,scary movie 2,,,,,
u2649,BIRDIE,?,m173,serial mom,,,,,
u2650,CHIP,?,m173,serial mom,,,,,
u2656,MISTY,?,m173,serial mom,,,,,
u2651,DAD,M,m173,serial mom,,,,,
u2662,MRS. JENSON,?,m173,serial mom,,,,,
u2657,MOM,F,m173,serial mom,,,,,
u2666,YOUNG MAN,?,m173,serial mom,,,,,
u2653,DET. MOORE,?,m173,serial mom,,,,,
u2652,DET. BRADFORD,?,m173,serial mom,,,,,
u2654,DOTTIE,F,m173,serial mom,,,,,
u2658,MR. NAZLEROD,?,m173,serial mom,,,,,
u2655,MARVIN,?,m173,serial mom,,,,,
u2661,MRS. ACKERMAN,?,m173,serial mom,,,,,
u2660,MR. STUBBINS,?,m173,serial mom,,,,,
u2664,SCOTTY,?,m173,serial mom,,,,,
u2663,MRS. STERNER,?,m173,serial mom,,,,,
u2659,MR. STERNER,?,m173,serial mom,,,,,
u2665,VENDOR,?,m173,serial mom,,,,,
u2667,AUGUST,M,m174,the seventh victim,,,,,
u2685,RADEAU,?,m174,the seventh victim,,,,,
u2675,MARY,F,m174,the seventh victim,,,,,
u2668,BRUNS,?,m174,the seventh victim,,,,,
u2672,JACQUELINE,?,m174,the seventh victim,,,,,
u2678,MISS SUMMERS,?,m174,the seventh victim,,,,,
u2669,DR. JUDD,?,m174,the seventh victim,,,,,
u2671,GREGORY,M,m174,the seventh victim,,,,,
u2670,FRANCES,F,m174,the seventh victim,,,,,
u2682,MRS. REDI,?,m174,the seventh victim,,,,,
u2673,JASON,M,m174,the seventh victim,,,,,
u2676,MIMI,?,m174,the seventh victim,,,,,
u2683,MRS. ROMARI,?,m174,the seventh victim,,,,,
u2677,MISS GOTTSCHALK,?,m174,the seventh victim,,,,,
u2674,JUDD,M,m174,the seventh victim,,,,,
u2680,MRS. CORTEZ,F,m174,the seventh victim,,,,,
u2681,MRS. LOWOOD,?,m174,the seventh victim,,,,,
u2686,ROMARI,?,m174,the seventh victim,,,,,
u2684,NANCY,?,m174,the seventh victim,,,,,
u2679,MR. BRUNS,?,m174,the seventh victim,,,,,
u2691,GRAHAM,M,m175,"sex, lies, and videotape",,,,,
u2687,ANN,F,m175,"sex, lies, and videotape",,,,,
u2692,JOHN,M,m175,"sex, lies, and videotape",,,,,
u2690,DOCTOR,M,m175,"sex, lies, and videotape",,,,,
u2688,CYNTHIA,F,m175,"sex, lies, and videotape",,,,,
u2689,CYTNHIA,?,m175,"sex, lies, and videotape",,,,,
u2693,MR. MILLER,?,m175,"sex, lies, and videotape",,,,,
u2695,VOICE ON PHONE,?,m175,"sex, lies, and videotape",,,,,
u2694,SECRETARY,?,m175,"sex, lies, and videotape",,,,,
u2696,BETTS,?,m176,shivers,,,,,
u2701,JANINE,?,m176,shivers,,,,,
u2697,BOY,?,m176,shivers,,,,,
u2700,GIRL,?,m176,shivers,,,,,
u2705,ST. LUC,M,m176,shivers,,,,,
u2698,DETECTIVE,?,m176,shivers,,,,,
u2706,SUPER,?,m176,shivers,,,,,
u2699,FORSYTHE,?,m176,shivers,,,,,
u2707,TUDOR,?,m176,shivers,,,,,
u2702,MR. SPERGAZZI,?,m176,shivers,,,,,
u2703,PARKINS,?,m176,shivers,,,,,
u2704,ROLLO,M,m176,shivers,,,,,
u2728,RICKY,?,m177,shock treatment,,,,,
u2708,ANSALONG,?,m177,shock treatment,,,,,
u2709,AUDIENCE,?,m177,shock treatment,,,,,
u2725,OSCAR,?,m177,shock treatment,,,,,
u2710,BERT,?,m177,shock treatment,,,,,
u2727,RALPH,?,m177,shock treatment,,,,,
u2720,MOM,?,m177,shock treatment,,,,,
u2716,JANET,?,m177,shock treatment,,,,,
u2721,NATION,?,m177,shock treatment,,,,,
u2718,MAC,?,m177,shock treatment,,,,,
u2711,BETTY,F,m177,shock treatment,,,,,
u2723,OLIVER,M,m177,shock treatment,,,,,
u2712,BRAD,?,m177,shock treatment,,,,,
u2715,FARLEY,?,m177,shock treatment,,,,,
u2724,OLIVER AND BETTY,?,m177,shock treatment,,,,,
u2713,BRAD AND JANET,?,m177,shock treatment,,,,,
u2714,DAD,?,m177,shock treatment,,,,,
u2722,NEELY,?,m177,shock treatment,,,,,
u2726,PARKER,?,m177,shock treatment,,,,,
u2730,TRIO,?,m177,shock treatment,,,,,
u2717,KIDS,?,m177,shock treatment,,,,,
u2729,TEACHER,?,m177,shock treatment,,,,,
u2719,MACY,?,m177,shock treatment,,,,,
u2731,CAMMI,?,m178,sideways,,,,,
u2735,JACK,M,m178,sideways,,,,,
u2736,MAN,?,m178,sideways,,,,,
u2732,CHRISTINE,?,m178,sideways,,,,,
u2733,EVELYN,?,m178,sideways,,,,,
u2738,MILES,M,m178,sideways,,,,,
u2734,GARY,?,m178,sideways,,,,,
u2739,PHYLLIS,?,m178,sideways,,,,,
u2741,STEPHANIE,?,m178,sideways,,,,,
u2737,MAYA,F,m178,sideways,,,,,
u2742,VICTORIA,F,m178,sideways,,,,,
u2740,POURER,?,m178,sideways,,,,,
u2746,GRAHAM,M,m179,signs,,,,,
u2743,BO,?,m179,signs,,,,,
u2748,MORGAN,M,m179,signs,,,,,
u2744,COLLEEN,?,m179,signs,,,,,
u2745,CREWCUT GUY,?,m179,signs,,,,,
u2747,MERRILL,M,m179,signs,,,,,
u2749,OFFICER PASKI,F,m179,signs,,,,,
u2750,DAWSON,?,m180,silverado,,,,,
u2751,EMMETT,M,m180,silverado,,,,,
u2756,JAKE,?,m180,silverado,,,,,
u2761,MCKENDRICK,?,m180,silverado,,,,,
u2760,MAL,?,m180,silverado,,,,,
u2753,HANNAH,?,m180,silverado,,,,,
u2754,HOBART,?,m180,silverado,,,,,
u2759,LANGSTON,?,m180,silverado,,,,,
u2762,PADEN,M,m180,silverado,,,,,
u2752,EZRA,?,m180,silverado,,,,,
u2757,KATE,?,m180,silverado,,,,,
u2755,J.T.,?,m180,silverado,,,,,
u2765,SHERIFF COBB,?,m180,silverado,,,,,
u2758,KELLY,?,m180,silverado,,,,,
u2763,PROPRIETOR,?,m180,silverado,,,,,
u2764,RAE,?,m180,silverado,,,,,
u2766,STELLA,F,m180,silverado,,,,,
u2784,VIKTOR,M,m181,simone,,,,,
u2767,DETECTIVE,?,m181,simone,,,,,
u2783,SIMONE / VIKTOR,?,m181,simone,,,,,
u2768,ELAINE,F,m181,simone,,,,,
u2782,SIMONE,?,m181,simone,,,,,
u2775,LAINEY,?,m181,simone,,,,,
u2774,KENT,?,m181,simone,,,,,
u2769,FAITH,?,m181,simone,,,,,
u2770,FRANK BRAND,?,m181,simone,,,,,
u2771,HAL,?,m181,simone,,,,,
u2772,HANK,?,m181,simone,,,,,
u2773,HARRY,?,m181,simone,,,,,
u2780,PREMIERE REPORTER 2,?,m181,simone,,,,,
u2776,LAWYER,?,m181,simone,,,,,
u2777,MAX,?,m181,simone,,,,,
u2778,MILTON,?,m181,simone,,,,,
u2779,NICOLA,?,m181,simone,,,,,
u2781,SECURITY GUARD,?,m181,simone,,,,,
u2789,MALCOLM,M,m182,the sixth sense,,,,,
u2785,ANNA,?,m182,the sixth sense,,,,,
u2790,MAN'S VOICE,?,m182,the sixth sense,,,,,
u2786,COLE,M,m182,the sixth sense,,,,,
u2788,LYNN,F,m182,the sixth sense,,,,,
u2791,MR. CUNNINGHAM,?,m182,the sixth sense,,,,,
u2787,DARREN'S MOM,?,m182,the sixth sense,,,,,
u2792,BILLY BOB,?,m183,slash,,,,,
u2800,MAC,M,m183,slash,,,,,
u2799,KEITH,?,m183,slash,,,,,
u2803,SUZIE,F,m183,slash,,,,,
u2793,CANDY,?,m183,slash,,,,,
u2794,CARL,?,m183,slash,,,,,
u2797,JEREMIAH,M,m183,slash,,,,,
u2795,GENE,?,m183,slash,,,,,
u2796,IAN,?,m183,slash,,,,,
u2802,ROD,?,m183,slash,,,,,
u2798,KAREN,?,m183,slash,,,,,
u2801,RAY,?,m183,slash,,,,,
u2808,JACK,?,m184,slither,,,,,
u2804,BILL,M,m184,slither,,,,,
u2812,STARLA,F,m184,slither,,,,,
u2813,TREVOR,?,m184,slither,,,,,
u2814,WALLY,?,m184,slither,,,,,
u2811,SHELBY,?,m184,slither,,,,,
u2807,GRANT,F,m184,slither,,,,,
u2805,BRENDA,?,m184,slither,,,,,
u2806,BUTCHER,?,m184,slither,,,,,
u2809,KYLIE,?,m184,slither,,,,,
u2810,MARGARET,?,m184,slither,,,,,
u2815,BANDIT,M,m185,smokey and the bandit,,,,,
u2816,CLAYTON,?,m185,smokey and the bandit,,,,,
u2821,KYLE,?,m185,smokey and the bandit,,,,,
u2820,KATE,F,m185,smokey and the bandit,,,,,
u2819,HOT PANTS,?,m185,smokey and the bandit,,,,,
u2826,WAITRESS,?,m185,smokey and the bandit,,,,,
u2817,CLEDUS,M,m185,smokey and the bandit,,,,,
u2823,VOICE,?,m185,smokey and the bandit,,,,,
u2818,DICKEY,?,m185,smokey and the bandit,,,,,
u2822,OWNER,?,m185,smokey and the bandit,,,,,
u2825,VOICE TWO,?,m185,smokey and the bandit,,,,,
u2824,VOICE ONE,?,m185,smokey and the bandit,,,,,
u2827,ACOSTA,?,m186,smokin' aces,,,,,
u2840,SECURITY SUPERVISOR,?,m186,smokin' aces,,,,,
u2828,CARRUTHERS,M,m186,smokin' aces,,,,,
u2838,MESSNER,M,m186,smokin' aces,,,,,
u2829,CASINO EMPLOYEE,?,m186,smokin' aces,,,,,
u2833,ELMORE,?,m186,smokin' aces,,,,,
u2830,DARWIN TREMOR,?,m186,smokin' aces,,,,,
u2832,DUPREE,?,m186,smokin' aces,,,,,
u2835,ISRAEL,M,m186,smokin' aces,,,,,
u2831,DR. GILL,?,m186,smokin' aces,,,,,
u2834,HUGO,M,m186,smokin' aces,,,,,
u2842,SIR IVY,?,m186,smokin' aces,,,,,
u2837,MECKLEN,?,m186,smokin' aces,,,,,
u2836,LOCKE,M,m186,smokin' aces,,,,,
u2839,PADICHE,M,m186,smokin' aces,,,,,
u2841,SERNA,M,m186,smokin' aces,,,,,
u2843,SYKES,F,m186,smokin' aces,,,,,
u2844,WATTERS,F,m186,smokin' aces,,,,,
u2845,WYMAN,?,m186,smokin' aces,,,,,
u2846,GIBARIAN,?,m187,solaris,,,,,
u2847,KELVIN,M,m187,solaris,,,,,
u2849,SARTORIUS,?,m187,solaris,,,,,
u2850,SNOW,M,m187,solaris,,,,,
u2848,RHEYA,F,m187,solaris,,,,,
u2862,WIN,?,m188,someone to watch over me,,,,,
u2851,CLAIRE,F,m188,someone to watch over me,,,,,
